catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Spain,Minister of Justice,Pilar Llop,Q55496545,2021-07-12,female,1973-08-03,,Foto oficial de Pilar Llop.jpg,Pilar Llop
Spain,"Minister of Labor, Migration and Social Security",Yolanda Díaz Pérez,Q3393973,2020-01-13,female,1971-05-06,,Yolanda Díaz en reunión.jpg,Yolanda Díaz
Spain,Minister of the Presidency,Félix Bolaños,Q58331783,2021-07-12,male,1975-12-17,,Félix.jpg,Félix Bolaños
Spain,Minister of Public Works,Raquel Sánchez Jiménez,Q16302262,2021-07-12,female,1975-11-18,,RaquelSanchezJimenezWiki2.jpg,Raquel Sánchez Jiménez
Spain,"Minister of Science, Innovation and Universities",Diana Morant,Q29906177,2021-07-12,female,1980-06-25,,Diana Morant foto de campaña v1.jpg,Diana Morant
Spain,Minister for Social Rights and 2030 Agenda,Ione Belarra,Q24524789,2021-03-31,female,1987-09-25,,Ione Belarra.jpg,Ione Belarra
Spain,Minister for Territorial Policy,Isabel Rodríguez,Q5920849,2021-07-12,female,1981-06-05,,(Isabel Rodríguez) Firma de convenios para el desarrollo de Lanzaderas de Empleo en Puertollano y Talavera de la Reina (49482574962) (cropped).jpg,Isabel Rodríguez García
Spain,Minister of the Treasury,María Jesús Montero Cuadrado,Q6003983,2018-06-07,female,1966-02-04,,María Jesús Montero 2020 (cropped).jpg,María Jesús Montero
Spain,Minister for Universities,Joan Subirats,Q5412176,2021-12-20,male,1951-05-17,,Joan Subirats 2021 (cropped).jpg,Joan Subirats
Spain,Government Spokesperson,Isabel Rodríguez,Q5920849,2021-07-12,female,1981-06-05,,(Isabel Rodríguez) Firma de convenios para el desarrollo de Lanzaderas de Empleo en Puertollano y Talavera de la Reina (49482574962) (cropped).jpg,Isabel Rodríguez García
Spain,President of the Spanish Senate,Andrés Gil García,Q28872654,2021-07-12,male,1974-02-09,,(Ander Gil) Centenario PSOE de Fregenal de la Sierra (48958726348) (cropped).jpg,Ander Gil
Spain,President of the Congress of Deputies,Meritxell Batet,Q9031777,2019-05-21,female,1973-03-19,,(Meritxell Batet) Consejo de Ministros en Barcelona 06 (cropped).jpg,Meritxell Batet
Spain,Attorney-General,María de los Ángeles Sánchez Conde,Q6005038,2022-07-20,female,1956-12-26,,,
Spain,Solicitor General,Consuelo Castro,Q55285401,2018-06-29,female,1964-07-27,,Toma de posesión del SGAJ 2018 (cropped).jpg,
Spain,Governor of the Bank of Spain,Pablo Hernández de Cos,Q54370999,2018-06-11,male,1971-01-20,,Pablo Hernández de Cos 01.jpg,Pablo Hernández de Cos
Spain,Chief of the Defence Staff,Teodoro Esteban López Calderón,Q29063103,2021-01-27,male,1954-05-03,,(Teodoro Esteban López Calderón) 180616-N-MZ309-213 (cropped).jpg,Teodoro Esteban López Calderón
