catalog,id,name,relationship,relative,relativename
Canada,Q3341504,Niki Ashton,father,Q7611822,Steve Ashton
Canada,Q3350703,Olivia Chow,spouse,Q317842,Jack Layton
Canada,Q3367236,Pascal-Pierre Paillé,father,Q3310496,Michel Paillé
Canada,Q3383756,Pierre Arcand,sibling,Q3370497,Paul Arcand
Canada,Q3383756,Pierre Arcand,spouse,Q3035049,Dominique Chaloult
Canada,Q3385672,Pierre Karl Péladeau,father,Q3386717,Pierre Péladeau
Canada,Q3385672,Pierre Karl Péladeau,spouse,Q3189271,Julie Snyder
Canada,Q3386510,Pierre Paradis,sibling,Q3022854,Denis Paradis
Canada,Q3417573,Rahim Jaffer,spouse,Q2086479,Helena Guergis
Canada,Q3431309,Richard Wagner,father,Q2978274,Claude Wagner
Canada,Q3441197,Romeo Saganash,child,Q102407100,Maïtée Labrecque-Saganas
Canada,Q3479234,Serge Cardin,sibling,Q3308737,Michel-André Cardin
Canada,Q3481750,Sheila Finestone,father,Q1945178,Monroe Abbey
Canada,Q3501650,Stéphane Bédard,father,Q117141,Marc-André Bédard
Canada,Q3561548,Vivian Barbot,father,Q16002951,Clément Barbot
Canada,Q3573412,Yves-François Blanchet,spouse,Q90259141,Nancy Déziel
Canada,Q3574167,Yvon Vallières,child,Q3193323,Karine Vallières
Canada,Q366456,Stéphane Dion,father,Q3270913,Léon Dion
Canada,Q366456,Stéphane Dion,spouse,Q6154564,Janine Krieber
Canada,Q41564,David Johnston,spouse,Q14949441,Sharon Johnston
Canada,Q45311888,Jean Yip,spouse,Q17305769,Arnold Chan
Canada,Q4684985,Adrian Dix,spouse,Q19894620,Renée Sarojini Saklikar
Canada,Q4890173,Benoît Serré,sibling,Q5516666,Gaetan Serré
Canada,Q48966,Jean Charest,spouse,Q3311609,Michèle Dionne
Canada,Q4899314,Bev Desjarlais,spouse,Q4932272,Bob Desjarlais
Canada,Q516940,Maxime Bernier,father,Q3106095,Gilles Bernier
Canada,Q517540,Lawrence Cannon,father,Q106866291,Louis Cannon
Canada,Q517540,Lawrence Cannon,relative,Q2959189,Charles Gavan Power
Canada,Q517540,Lawrence Cannon,relative,Q3568890,William Power
Canada,Q5300478,Doug Ford,child,Q6437678,Krista Haynes
Canada,Q5300478,Doug Ford,father,Q5300479,Doug Ford Sr.
Canada,Q5300478,Doug Ford,sibling,Q169303,Rob Ford
Canada,Q5300478,Doug Ford,sibling,Q39503265,Kathy Stirpe
Canada,Q5300478,Doug Ford,sibling,Q39503489,Randy Ford
Canada,Q5386756,Eric Hoskins,spouse,Q7408709,Samantha Nutt
Canada,Q548048,Belinda Stronach,father,Q84699,Frank Stronach
Canada,Q548048,Belinda Stronach,spouse,Q318403,Johann Olav Koss
Canada,Q5539530,George Furey,child,Q98098468,Andrew Furey
Canada,Q56871253,Caroline Proulx,father,Q16266531,Jacques Proulx
Canada,Q56871253,Caroline Proulx,relative,Q3106466,Gilles Proulx
Canada,Q574359,Bernard Landry,spouse,Q2956318,Chantal Renaud
Canada,Q574359,Bernard Landry,spouse,Q3259653,Lorraine Laporte-Landry
Canada,Q57514843,Jean Boulet,sibling,Q3189174,Julie Boulet
Canada,Q5761100,Hilary Weston,spouse,Q1491812,Galen Weston
Canada,Q6122681,Jagmeet Singh,sibling,Q54862585,Gurratan Singh
Canada,Q63565674,Paul Manly,father,Q6138866,James Manly
Canada,Q6387442,Ken Cheveldayoff,sibling,Q637302,Kevin Cheveldayoff
Canada,Q67442310,Anita Anand,sibling,Q28823540,Sonia Anand
Canada,Q6780723,Mary Simon,spouse,Q107443528,Whit Fraser
Canada,Q7129736,Pana Merchant,spouse,Q4773084,Anthony Merchant
Canada,Q716246,Peter MacKay,spouse,Q447592,Nazanin Afshin-Jam
Canada,Q717744,Ed Broadbent,spouse,Q434183,Ellen Meiksins Wood
Canada,Q72194331,Alexis Brunelle-Duceppe,father,Q205319,Gilles Duceppe
Canada,Q72219386,Luc Desilets,child,Q2853862,Antoine Desilets
Canada,Q7279347,Rachel Notley,father,Q5596382,Grant Notley
Canada,Q739820,Ken Dryden,father,Q6939214,Murray Dryden
Canada,Q743225,Michael Fortier,sibling,Q3290485,Margaret Delisle
Canada,Q7937899,Vivienne Poy,father,Q10898425,Richard Charles Lee
Canada,Q7937899,Vivienne Poy,spouse,Q9385301,Neville Poy
Canada,Q872073,David Kilgour,sibling,Q5530135,Geills Turner
Canada,Q888208,Bob Rae,spouse,Q4792163,Arlene Perly Rae
Canada,Q930026,Rosalie Abella,spouse,Q356337,Irving Abella
Canada,Q9682,Elizabeth II,child,Q151754,"Anne, Princess Royal"
Canada,Q9682,Elizabeth II,child,Q153330,"Prince Andrew, Duke of York"
Canada,Q9682,Elizabeth II,child,Q154920,"Prince Edward, Earl of Wessex"
Canada,Q9682,Elizabeth II,child,Q43274,"Charles, Prince of Wales"
Canada,Q9682,Elizabeth II,father,Q280856,George VI
Canada,Q9682,Elizabeth II,mother,Q10633,Queen Elizabeth The Queen Mother
Canada,Q9682,Elizabeth II,sibling,Q153815,"Princess Margaret, Countess of Snowdon"
Canada,Q9682,Elizabeth II,spouse,Q80976,"Prince Philip, Duke of Edinburgh"
Canada,Q98098468,Andrew Furey,father,Q5539530,George Furey
