catalog,id,name,relationship,relative,relativename
Norway,Q15116081,Sivert Bjørnstad,father,Q11980231,Karl-Ove Bjørnstad
Norway,Q15195484,Mette Nord,sibling,Q11967744,Erik Nord
Norway,Q15205583,Sigbjørn Aanes,spouse,Q15464245,Maria Hoff Aanes
Norway,Q15260774,Anne Grethe Erlandsen,father,Q5109575,Christian Erlandsen
Norway,Q15299167,Julie Brodtkorb,spouse,Q17113709,Tore Aksel Voldberg
Norway,Q15464245,Maria Hoff Aanes,spouse,Q15205583,Sigbjørn Aanes
Norway,Q15477955,Anniken Hauglie,spouse,Q17125631,Lars Jacob Hiim
Norway,Q15613939,Sveinung Stensland,father,Q84057294,Karl Johan Stensland
Norway,Q156540,Anniken Huitfeldt,sibling,Q5273980,Astrid Huitfeldt
Norway,Q156540,Anniken Huitfeldt,sibling,Q74189252,Anders Huitfeldt
Norway,Q156550,Marianne Aasen,spouse,Q381121,Simen Agdestein
Norway,Q156553,Jan Tore Sanner,child,Q28718252,Maria Barstad Sanner
Norway,Q156553,Jan Tore Sanner,child,Q89907900,Sigrid Barstad Sanner
Norway,Q156553,Jan Tore Sanner,father,Q12007005,Tore Sanner
Norway,Q156553,Jan Tore Sanner,spouse,Q12001898,Solveig Barstad
Norway,Q16173799,Kristin Bergersen,spouse,Q17106570,Karen Pinholt
Norway,Q16174436,Steinar Berthelsen,child,Q714550,Sigurd Pettersen
Norway,Q16179705,Cecilie Brein-Karlsen,spouse,Q16179716,Vidar Brein-Karlsen
Norway,Q16179716,Vidar Brein-Karlsen,spouse,Q16179705,Cecilie Brein-Karlsen
Norway,Q16180597,Yngve Brox,father,Q16180566,Karl H. Brox
Norway,Q16215117,Kjersti Stenseng,father,Q11973332,Gunnar Tore Stenseng
Norway,Q16215117,Kjersti Stenseng,partner,Q4572548,Tom Tvedt
Norway,Q16232023,Christopher Wand,spouse,Q19974410,Sandra Bruflot
Norway,Q16733464,Jorid Holstad Nordmelan,mother,Q21112751,Arnhild Holstad
Norway,Q16769607,Gry-Anette Rekanes Amundsen,spouse,Q282089,Per-Willy Amundsen
Norway,Q1682219,Jan Simonsen,sibling,Q12011466,Åge Simonsen
Norway,Q17061413,Anna Amdal Fyhn,spouse,Q17061473,Truls Fyhn
Norway,Q17093572,Bernt Grimstvedt,father,Q62118810,Bjarne Grimstvedt
Norway,Q17096899,Jens Frølich Holte,spouse,Q59211179,Maria Jahrmann Bjerke
Norway,Q17098219,Egil Johansson,spouse,Q11967110,Elin Prøysen
Norway,Q17098927,Marius Meisfjord Jøsevold,mother,Q11958989,Arna Meisfjord
Norway,Q17104259,Ragnhild Mathisen,spouse,Q11993078,Odd Erik Stende
Norway,Q17105042,Bjørn Inge Mo,child,Q17105049,Lisa-Katrine Mo
Norway,Q17105049,Lisa-Katrine Mo,father,Q17105042,Bjørn Inge Mo
Norway,Q17106125,Lisbeth Normann,spouse,Q17106124,Erik Kreyberg Normann
Norway,Q17106523,Anita Persdatter Ravna,child,Q43396670,Aili Guttorm
Norway,Q17106681,Nils Ramsøy,sibling,Q3422565,Christina Ramsøy
Norway,Q17107085,Line Miriam Sandberg,spouse,Q935613,Per Sandberg
Norway,Q17107200,Dag Sele,sibling,Q25425478,Asgeir Sele
Norway,Q17112266,Magnus Thue,sibling,Q21097890,Kamilla Thue
Norway,Q17113882,Sandra Márjá West,mother,Q47146058,Lene Antonsen
Norway,Q17114008,Odd Anders With,child,Q1006904,Aleksander Denstad With
Norway,Q17114008,Odd Anders With,father,Q4586130,Odd With
Norway,Q17125631,Lars Jacob Hiim,spouse,Q15477955,Anniken Hauglie
Norway,Q1770173,Michael Tetzschner,child,Q88877567,Jenny Clemet von Tetzschner
Norway,Q1770173,Michael Tetzschner,sibling,Q1671860,Stephen von Tetzchner
Norway,Q1770173,Michael Tetzschner,spouse,Q446695,Kristin Clemet
Norway,Q1770339,Inga Marte Thorkildsen,father,Q4585120,Heming Olaussen
Norway,Q1770438,Ingjerd Schou,spouse,Q4998739,Petter Schou
Norway,Q1770676,Marit Arnstad,sibling,Q4993927,Eli Arnstad
Norway,Q1770992,Ine Marie Eriksen Søreide,spouse,Q15613752,Øystein Eriksen Søreide
Norway,Q1776610,Hallgrim Berg,child,Q18670560,Borgar Høgetveit Berg
Norway,Q1776610,Hallgrim Berg,child,Q72846956,Sigrun Høgetveit Berg
Norway,Q1776610,Hallgrim Berg,spouse,Q11988195,Maria Høgetveit Berg
Norway,Q1778779,Niko Valkeapää,father,Q6478298,Nils-Henrik Valkeapää
Norway,Q1780809,Hanne Harlem,father,Q4584505,Gudmund Harlem
Norway,Q1780809,Hanne Harlem,sibling,Q133009,Gro Harlem Brundtland
Norway,Q1780809,Hanne Harlem,sibling,Q64223514,Lars Harlem
Norway,Q1785206,Anne Kristin Sydnes,spouse,Q4993147,Terje Osmundsen
Norway,Q1785206,Anne Kristin Sydnes,spouse,Q968608,Jan Egeland
Norway,Q1786244,Inger Lise Hansen,spouse,Q5234709,David Hansen
Norway,Q18670560,Borgar Høgetveit Berg,father,Q1776610,Hallgrim Berg
Norway,Q18670560,Borgar Høgetveit Berg,mother,Q11988195,Maria Høgetveit Berg
Norway,Q18670560,Borgar Høgetveit Berg,sibling,Q72846956,Sigrun Høgetveit Berg
Norway,Q19386139,Ragnhild Kaski,sibling,Q19715025,Kari Elisabeth Kaski
Norway,Q195829,Christin Kristoffersen,spouse,Q4588378,Raymond Johansen
Norway,Q19715025,Kari Elisabeth Kaski,sibling,Q19386139,Ragnhild Kaski
Norway,Q19861353,Asbjørg Skåden,child,Q108004424,Magne Domantrener Skåden
Norway,Q19861353,Asbjørg Skåden,child,Q3444978,Sigbjørn Skåden
Norway,Q19974410,Sandra Bruflot,spouse,Q16232023,Christopher Wand
Norway,Q204370,Audun Lysbakken,mother,Q4993072,Geirdis Bjørlo
Norway,Q207655,Kjell Magne Bondevik,child,Q102087242,John Harald Bondevik
Norway,Q21160698,Lan Marie Nguyen Berg,spouse,Q33035165,Eivind Trædal
Norway,Q23578892,Peder Sjo Slettebø,father,Q16905035,Lars Slettebø
Norway,Q236621,Kristin Halvorsen,spouse,Q4992792,Charlo Halvorsen
Norway,Q2370975,Mona Juul,spouse,Q1362257,Terje Rød-Larsen
Norway,Q2371786,Libe Rieber-Mohn,spouse,Q4582045,Rune Bjerke
Norway,Q25426324,Sahfana Mubarak Ali,spouse,Q11977289,Ingve Iversen
Norway,Q25429905,Nils Kristen Sandtrøen,sibling,Q106804882,Per Martin Sandtrøen
Norway,Q2607900,Sven Ole Fagernæs,partner,Q6416131,Kirsti Coward
Norway,Q2607900,Sven Ole Fagernæs,sibling,Q12006815,Toppen Bech
Norway,Q262626,Carl I. Hagen,father,Q11996900,Ragnar Hagen
Norway,Q262626,Carl I. Hagen,sibling,Q11979292,Jorunn Bjørgum
Norway,Q262626,Carl I. Hagen,spouse,Q4587437,Eli Hagen
Norway,Q267320,Espen Barth Eide,father,Q4803701,Asbjørn Eide
Norway,Q267320,Espen Barth Eide,mother,Q16092636,Wenche Barth Eide
Norway,Q2676744,Yngve Slettholm,father,Q17107523,Bernhard Slettholm
Norway,Q271279,Åslaug Haga,father,Q4566989,Hans Haga
Norway,Q272938,Siv Jensen,relative,Q4899231,Betzy Kjelsberg
Norway,Q272938,Siv Jensen,sibling,Q11991541,Nina Jensen
Norway,Q273317,Inger-Marie Ytterhorn,spouse,Q4919851,Bjørn Erling Ytterhorn
Norway,Q274637,Astrid Nøklebye Heiberg,spouse,Q11959242,Arvid Heiberg
Norway,Q27913617,Willfred Nordlund,father,Q95985741,Karl-Erling Nordlund
Norway,Q282089,Per-Willy Amundsen,spouse,Q16769607,Gry-Anette Rekanes Amundsen
Norway,Q28717840,Leidulf Gloppestad,spouse,Q12716043,Karoline Bjerkeset
Norway,Q28718252,Maria Barstad Sanner,father,Q156553,Jan Tore Sanner
Norway,Q28718252,Maria Barstad Sanner,mother,Q12001898,Solveig Barstad
Norway,Q28718252,Maria Barstad Sanner,sibling,Q89907900,Sigrid Barstad Sanner
Norway,Q291644,Erna Solberg,sibling,Q17107863,Marit Solberg
Norway,Q291644,Erna Solberg,spouse,Q44746647,Sindre Finnes
Norway,Q291655,Liv Signe Navarsete,spouse,Q4993407,Lars Petter Nesse
Norway,Q3121951,Per Ditlev-Simonsen,child,Q13472589,Cecilie Ditlev-Simonsen
Norway,Q3121951,Per Ditlev-Simonsen,father,Q17057645,Sverre Ditlev-Simonsen
Norway,Q323721,Ansgar Gabrielsen,father,Q12005517,Terje Gabrielsen
Norway,Q329776,Øystein Djupedal,father,Q10976890,Reidar Djupedal
Norway,Q329776,Øystein Djupedal,sibling,Q4993516,Torkjell Djupedal
Norway,Q3354814,Fabian Stang,father,Q5420532,Thomas Stang
Norway,Q3354814,Fabian Stang,mother,Q270441,Wenche Foss
Norway,Q3354814,Fabian Stang,sibling,Q7085785,"Ole A. Stang, Jr."
Norway,Q3354814,Fabian Stang,spouse,Q17105390,Catharina Munthe
Norway,Q3356825,Trine Skei Grande,father,Q17093568,Helge Grande
Norway,Q3357111,Ellen Horn,child,Q5001334,Kjersti Horn
Norway,Q3357111,Ellen Horn,child,Q5371786,Emilie Stoesen Christensen
Norway,Q3357111,Ellen Horn,sibling,Q47522739,Christine Stoesen
Norway,Q3357111,Ellen Horn,spouse,Q662607,Jon Christensen
Norway,Q3358638,Klemet Erland Hætta,sibling,Q75023952,Ánne Márjá Hætta
Norway,Q3358648,Egil Olli,sibling,Q11958268,Anne Karin Olli
Norway,Q3376114,Jette F. Christensen,partner,Q21755538,Frithjof Jacobsen
Norway,Q3422565,Christina Ramsøy,sibling,Q17106681,Nils Ramsøy
Norway,Q3422581,Per Arne Olsen,sibling,Q11996654,Pål W. Olsen
Norway,Q3428767,Aage Thor Falkanger,father,Q7796062,Thor Falkanger
Norway,Q3434378,Arve Kambe,spouse,Q100429225,Veronica Garcia Kambe
Norway,Q3434378,Arve Kambe,spouse,Q67126792,Birgit Amalie Nilssen
Norway,Q3434929,Else-May Norderhus,father,Q11981431,Kolbjørn Botten
Norway,Q3438518,Bergljot Webster,father,Q7310037,Reidar Webster
Norway,Q39497946,Kirsti Leirtrø,partner,Q17106811,Knut Ring
Norway,Q39527486,Mathilde Tybring-Gjedde,father,Q5110219,Christian Tybring-Gjedde
Norway,Q39768730,Åshild Bruun-Gundersen,father,Q48412328,Folke Haugland
Norway,Q4209561,Heikki Holmås,father,Q4994014,Stig Holmås
Norway,Q4209561,Heikki Holmås,spouse,Q47490972,Sunniva Holmås Eidsvoll
Norway,Q43288478,Marianne Hagen,spouse,Q59780802,Erik Wold
Norway,Q43396670,Aili Guttorm,mother,Q17106523,Anita Persdatter Ravna
Norway,Q435376,Helen Bjørnøy,spouse,Q19392845,Torstein Lalim
Norway,Q446445,Grete Faremo,child,Q55016104,Oda Faremo Lindholm
Norway,Q446445,Grete Faremo,father,Q4585848,Osmund Faremo
Norway,Q446445,Grete Faremo,spouse,Q11987791,Magne Lindholm
Norway,Q446592,Siri Bjerke,father,Q5001107,Juul Bjerke
Norway,Q446592,Siri Bjerke,sibling,Q4582045,Rune Bjerke
Norway,Q446695,Kristin Clemet,child,Q88877567,Jenny Clemet von Tetzschner
Norway,Q446695,Kristin Clemet,father,Q11130235,Fridtjov Clemet
Norway,Q446695,Kristin Clemet,spouse,Q1770173,Michael Tetzschner
Norway,Q449788,Wenche Elizabeth Arntzen,father,Q2756253,Andreas Arntzen
Norway,Q455871,Rita Ottervik,spouse,Q7825643,Tore Nordseth
Norway,Q4566359,Gorm Kjernli,father,Q11957759,Amund Kjernli
Norway,Q4568684,Torill Selsvold Nyborg,spouse,Q11971703,Geir Magnus Nyborg
Norway,Q4568753,Gard Folkvord,relative,Q4794636,Arne Nilsen
Norway,Q4568801,Anders B. Werp,sibling,Q25426973,Gjyri Helén Werp
Norway,Q4568801,Anders B. Werp,sibling,Q61751177,Elisabeth Werp
Norway,Q4569595,Nikolai Astrup,father,Q11966891,Eivind Astrup
Norway,Q4569595,Nikolai Astrup,sibling,Q15613755,Henning Astrup
Norway,Q4569852,Marvin Wiseth,spouse,Q16165242,Lise Andersen Wiseth
Norway,Q457072,Inge Lønning,child,Q17102964,Lars Lønning
Norway,Q457072,Inge Lønning,sibling,Q11957989,Andreas Lønning
Norway,Q457072,Inge Lønning,sibling,Q82301,Per Lønning
Norway,Q457128,Bent Høie,partner,Q64797516,Dag Terje Klarp Solvang
Norway,Q457128,Bent Høie,spouse,Q64797516,Dag Terje Klarp Solvang
Norway,Q4572548,Tom Tvedt,partner,Q16215117,Kjersti Stenseng
Norway,Q4572947,Marianne Borgen,sibling,Q11967816,Erling Borgen
Norway,Q4573115,Kjell Ingolf Ropstad,father,Q11961322,Bjørn Alfred Ropstad
Norway,Q4579572,Ketil Lund,father,Q61078939,Bernt Bjelke Lund
Norway,Q4580021,Ingse Stabel,father,Q5040499,Carl Ludovico Stabel
Norway,Q4580021,Ingse Stabel,spouse,Q6423863,Knut Brofoss
Norway,Q4580178,Clement Endresen,father,Q4580342,Egil Endresen
Norway,Q4587518,Fridtjof Frank Gundersen,spouse,Q62051826,Mosse Piene
Norway,Q4588378,Raymond Johansen,spouse,Q195829,Christin Kristoffersen
Norway,Q4589089,Steinulf Tungesvik,father,Q4588755,Hans Olav Tungesvik
Norway,Q460322,Kai Eide,spouse,Q11972686,Gro Holm
Norway,Q462761,Manuela Ramin-Osmundsen,spouse,Q4993147,Terje Osmundsen
Norway,Q462838,Hanne Bjurstrøm,partner,Q70437009,Jørn Maurud
Norway,Q463717,Kristin Krohn Devold,mother,Q4999882,Kristin K. Devold
Norway,Q463758,Anne Enger,child,Q4994195,Erik Lahnstein
Norway,Q463758,Anne Enger,sibling,Q4994228,Inger S. Enger
Norway,Q464941,Hadia Tajik,sibling,Q110944991,Athar Ali Tajik
Norway,Q464941,Hadia Tajik,spouse,Q104833385,Kristian Skard
Norway,Q464941,Hadia Tajik,spouse,Q15113600,Stefan Heggelund
Norway,Q467948,Jonas Gahr Støre,father,Q104873489,Ulf Jonas Støre
Norway,Q467948,Jonas Gahr Støre,spouse,Q4992923,Marit Slagsvold
Norway,Q469816,Janne Haaland Matlary,child,Q110702301,Sophie Matlary
Norway,Q4735156,Stian Berger Røsland,spouse,Q4735554,Marit Berger Røsland
Norway,Q4735554,Marit Berger Røsland,spouse,Q4735156,Stian Berger Røsland
Norway,Q4765498,Anita Apelthun Sæle,child,Q4580282,Finn Ørjan Sæle
Norway,Q4765498,Anita Apelthun Sæle,spouse,Q15719705,Finn Jarel Sæle
Norway,Q4766911,Anna Ceselie Brustad Moe,spouse,Q728444,Ola Borten Moe
Norway,Q4768622,Anne Marit Bjørnflaten,spouse,Q64853425,Gunnar Wilhelmsen
Norway,Q4768971,Anneliese Dørum,child,Q17057723,Knut Dørum
Norway,Q4768971,Anneliese Dørum,relative,Q50853406,Anne-Kathrine Parow
Norway,Q4768975,Annelise Høegh,father,Q12713408,Anders Høegh
Norway,Q4768975,Annelise Høegh,spouse,Q1481132,Jo Benkow
Norway,Q4794622,Arne Lyngstad,father,Q19371840,Arnolf Lyngstad
Norway,Q4794648,Arne Roy Walther,spouse,Q12973469,Anita Pratap
Norway,Q4802429,Arvid Libak,child,Q55077246,Ina Libak
Norway,Q4816892,Atle Hamar,spouse,Q29890327,Anne-Cecilie Kapstad
Norway,Q4819628,Aud Blattmann,child,Q12007574,Trond Henry Blattmann
Norway,Q4819634,Aud Kvalbein,spouse,Q15675535,Asbjørn Kvalbein
Norway,Q4919812,Bjørg Tørresdal,spouse,Q6032011,Inge Ryan
Norway,Q4965697,Ingrid Schulerud,child,Q50360095,Catharina Stoltenberg
Norway,Q4965697,Ingrid Schulerud,father,Q6817634,Mentz Schulerud
Norway,Q4965697,Ingrid Schulerud,spouse,Q57665,Jens Stoltenberg
Norway,Q4967708,Christian Syse,father,Q311421,Jan P. Syse
Norway,Q4967708,Christian Syse,sibling,Q4967579,Henrik Syse
Norway,Q4967708,Christian Syse,spouse,Q4967805,Siv Nordrum
Norway,Q4967805,Siv Nordrum,father,Q11966561,Edvard Nordrum
Norway,Q4967805,Siv Nordrum,spouse,Q4967708,Christian Syse
Norway,Q4968933,Rune Gerhardsen,child,Q4969243,Mina Gerhardsen
Norway,Q4968933,Rune Gerhardsen,child,Q4969491,Marte Gerhardsen
Norway,Q4968933,Rune Gerhardsen,father,Q164346,Einar Gerhardsen
Norway,Q4968933,Rune Gerhardsen,mother,Q4968820,Werna Gerhardsen
Norway,Q4968933,Rune Gerhardsen,sibling,Q4969678,Truls Gerhardsen
Norway,Q4968933,Rune Gerhardsen,spouse,Q4580501,Tove Strand
Norway,Q4969243,Mina Gerhardsen,father,Q4968933,Rune Gerhardsen
Norway,Q4969243,Mina Gerhardsen,mother,Q4580501,Tove Strand
Norway,Q4969243,Mina Gerhardsen,sibling,Q4969491,Marte Gerhardsen
Norway,Q4969243,Mina Gerhardsen,spouse,Q4969342,Eirik Øwre Thorshaug
Norway,Q4969342,Eirik Øwre Thorshaug,spouse,Q4969243,Mina Gerhardsen
Norway,Q4994094,Rita Skjærvik,father,Q4994110,Per Skjærvik
Norway,Q4994110,Per Skjærvik,child,Q4994094,Rita Skjærvik
Norway,Q4994195,Erik Lahnstein,mother,Q463758,Anne Enger
Norway,Q4994228,Inger S. Enger,sibling,Q463758,Anne Enger
Norway,Q4994299,Hilde Singsaas,mother,Q17094107,Marianne Hobæk Haff
Norway,Q4994392,Dagfinn Sundsbø,sibling,Q7651872,Svein Sundsbø
Norway,Q4994432,Sindre Fossum Beyer,father,Q4994442,Øystein Kåre Beyer
Norway,Q4994432,Sindre Fossum Beyer,spouse,Q4994460,Mette Fossum
Norway,Q4994470,Grethe G. Fossum,child,Q4994460,Mette Fossum
Norway,Q4994576,Ole Morten Geving,father,Q40476172,Ronald Geving
Norway,Q4994596,Lars Erik Bartnes,father,Q4994612,Erik Bartnes
Norway,Q4994596,Lars Erik Bartnes,sibling,Q4994631,Inge Bartnes
Norway,Q4994631,Inge Bartnes,father,Q4994612,Erik Bartnes
Norway,Q4994631,Inge Bartnes,sibling,Q4994596,Lars Erik Bartnes
Norway,Q4999984,Christine B. Meyer,spouse,Q517536,Victor D. Norman
Norway,Q5047012,Carsten Smith,child,Q12716843,Merete Smith
Norway,Q5047012,Carsten Smith,spouse,Q6698502,Lucy Smith
Norway,Q50768057,Kari Nessa Nordtun,father,Q6514575,Tore Nordtun
Norway,Q5110219,Christian Tybring-Gjedde,child,Q39527486,Mathilde Tybring-Gjedde
Norway,Q5110219,Christian Tybring-Gjedde,spouse,Q60742904,Ingvil Smines Tybring-Gjedde
Norway,Q517536,Victor D. Norman,spouse,Q4999984,Christine B. Meyer
Norway,Q5208402,Dag Danielsen,sibling,Q15734645,Per Danielsen
Norway,Q5234709,David Hansen,spouse,Q1786244,Inger Lise Hansen
Norway,Q527177,Trond Giske,father,Q47088826,Bjørn Giske
Norway,Q527177,Trond Giske,mother,Q17063702,Norunn Illevold Giske
Norway,Q527177,Trond Giske,sibling,Q17063676,Mari Giske
Norway,Q527177,Trond Giske,spouse,Q465772,Haddy Njie
Norway,Q5273847,Masud Gharahkhani,father,Q5273782,Bijan Gharahkhani
Norway,Q5273980,Astrid Huitfeldt,sibling,Q156540,Anniken Huitfeldt
Norway,Q5273980,Astrid Huitfeldt,sibling,Q74189252,Anders Huitfeldt
Norway,Q5274541,Magnhild Mathisen,child,Q5274599,Anders Mathisen
Norway,Q5349629,Einar Gelius,sibling,Q6270751,Jon Gelius
Norway,Q5349705,Einar Strøm,sibling,Q12007612,Trond Strøm
Norway,Q5349869,Eirin Kristin Sund,father,Q55206294,Kjell Sund
Norway,Q5450652,Finn Martin Vallersnes,child,Q11300391,Eli Sol Vallersnes
Norway,Q548001,Trygve Slagsvold Vedum,father,Q4993554,Trond Vidar Vedum
Norway,Q553839,Dagfinn Høybråten,father,Q4998609,Per Høybråten
Norway,Q5587000,Svein Erik Brodal,spouse,Q3429850,Gudrun Waadeland
Norway,Q5618906,Gunn Karin Gjul,spouse,Q7845450,Trond Jensrud
Norway,Q5619018,Gunnar Gundersen,child,Q966498,Tore Andreas Gundersen
Norway,Q5649745,Hans Andreas Limi,spouse,Q48417986,Vibeke Limi
Norway,Q5698986,Heidi Sørensen,spouse,Q6516073,Olav Gunnar Ballo
Norway,Q5704340,Helga Hernes,child,Q12002883,Stein Hernes
Norway,Q5704340,Helga Hernes,spouse,Q1769728,Gudmund Hernes
Norway,Q57287,Harald V of Norway,child,Q165096,Princess Märtha Louise of Norway
Norway,Q57287,Harald V of Norway,child,Q165241,"Haakon, Crown Prince of Norway"
Norway,Q57287,Harald V of Norway,father,Q154912,Olav V of Norway
Norway,Q57287,Harald V of Norway,mother,Q231281,Princess Märtha of Sweden
Norway,Q57287,Harald V of Norway,relative,Q156390,"Victoria, Crown Princess of Sweden"
Norway,Q57287,Harald V of Norway,sibling,Q235236,"Princess Ragnhild, Mrs. Lorentzen"
Norway,Q57287,Harald V of Norway,sibling,Q270685,"Princess Astrid, Mrs. Ferner"
Norway,Q57287,Harald V of Norway,spouse,Q131045,Queen Sonja of Norway
Norway,Q57665,Jens Stoltenberg,child,Q50360095,Catharina Stoltenberg
Norway,Q57665,Jens Stoltenberg,father,Q377977,Thorvald Stoltenberg
Norway,Q57665,Jens Stoltenberg,mother,Q443969,Karin Stoltenberg
Norway,Q57665,Jens Stoltenberg,sibling,Q4794291,Camilla Stoltenberg
Norway,Q57665,Jens Stoltenberg,sibling,Q4966109,Nini Stoltenberg
Norway,Q57665,Jens Stoltenberg,spouse,Q4965697,Ingrid Schulerud
Norway,Q59211179,Maria Jahrmann Bjerke,spouse,Q17096899,Jens Frølich Holte
Norway,Q6031719,Inga Balstad,child,Q25426843,Ole Morten Balstad
Norway,Q6032011,Inge Ryan,spouse,Q4919812,Bjørg Tørresdal
Norway,Q6033485,Ingvald Godal,sibling,Q25434156,Tore Godal
Norway,Q6033485,Ingvald Godal,sibling,Q3399768,Jon Bojer Godal
Norway,Q60742904,Ingvil Smines Tybring-Gjedde,spouse,Q5110219,Christian Tybring-Gjedde
Norway,Q6098340,Ivar B. Prestbakmo,spouse,Q17107251,Sigrun W. Prestbakmo
Norway,Q60997989,Espen Espeset,spouse,Q7660866,Sylvi Listhaug
Norway,Q6321433,Jørg Willy Bronebakk,spouse,Q6438101,Kristin Bølgen Bronebakk
Norway,Q6370942,Karin Nordstad,spouse,Q17107188,Erik Seem
Norway,Q6419434,Kjellaug Nakkim,child,Q11970357,Frode Nakkim
Norway,Q6419434,Kjellaug Nakkim,child,Q3432928,Are Nakkim
Norway,Q6419434,Kjellaug Nakkim,child,Q6452572,Kyrre Nakkim
