catalog,id,name,relationship,relative,relativename
France,Q630747,Jean-Pierre Abelin,father,Q2381218,Pierre Abelin
France,Q630747,Jean-Pierre Abelin,mother,Q3100586,Geneviève Abelin
France,Q63106649,Sophie Granato-Bricout,relative,Q56378301,Pierre Bricout
France,Q63106652,Marie-Sophie Lesne,father,Q71020883,Jean-Marie Lesne
France,Q63106652,Marie-Sophie Lesne,relative,Q71023366,Robert Lefebvre
France,Q63106738,Marie-Christine Duriez,child,Q3497810,Steeve Briois
France,Q63106738,Marie-Christine Duriez,sibling,Q3288925,Marcel Duriez
France,Q63263,Jean-Pierre Raffarin,father,Q3174208,Jean Raffarin
France,Q63263,Jean-Pierre Raffarin,spouse,Q48992694,Anne-Marie Raffarin
France,Q63313449,Guillaume Pennelle,sibling,Q46489779,Gilles Pennelle
France,Q63349000,Jean-Romée Charbonneau,father,Q3132686,Henry Charbonneau
France,Q63371158,Philippe Tabarot,sibling,Q2254052,Michèle Tabarot
France,Q63455920,Emmanuelle Bouchaud,partner,Q117340,François de Rugy
France,Q63456113,Alain Hunault,father,Q3570696,Xavier Hunault
France,Q63456113,Alain Hunault,sibling,Q3309935,Michel Hunault
France,Q63488174,Mathilde Paris,spouse,Q112656243,Hubert de Pirey
France,Q63537077,Marie-Dominique Aeschlimann,spouse,Q3286733,Manuel Aeschlimann
France,Q63537103,Alexandra Dublanche,father,Q3379945,Philippe Goujon
France,Q63537130,Manon Laporte-Sieraczek,spouse,Q2251158,Bernard Laporte
France,Q645945,Geneviève Gaillard,father,Q3426233,René Gaillard
France,Q65606314,Lionel Vuibert,father,Q3311098,Michel Vuibert
France,Q663987,Paul Giacobbi,father,Q3084722,François Giacobbi
France,Q67522331,Arlette Arnaud-Landau,child,Q993393,Bruno Julliard
France,Q704846,Philippe de Villiers,child,Q33103224,Nicolas de Villiers
France,Q704846,Philippe de Villiers,child,Q45845123,Laurent de Villiers
France,Q704846,Philippe de Villiers,father,Q30728670,Jacques de Villiers
France,Q704846,Philippe de Villiers,sibling,Q33102609,Bertrand de Villiers
France,Q704846,Philippe de Villiers,sibling,Q3387740,Pierre de Villiers
France,Q704846,Philippe de Villiers,sibling,Q45894583,Emmanuel de Villiers
France,Q70757416,Jacques Disdier,child,Q47001311,Mélanie Disdier
France,Q707980,Renaud Donnedieu de Vabres,father,Q55830495,Jacques Donnedieu de Vabres
France,Q713235,Jean-Louis Debré,father,Q296386,Michel Debré
France,Q713235,Jean-Louis Debré,mother,Q48987588,Anne-Marie Debré
France,Q713235,Jean-Louis Debré,sibling,Q2897761,Bernard Debré
France,Q713235,Jean-Louis Debré,sibling,Q3084383,François Debré
France,Q725694,David Douillet,child,Q20127290,Jérémie Douillet
France,Q736013,François Baroin,child,Q114767402,Jules Baroin
France,Q736013,François Baroin,father,Q3308940,Michel Baroin
France,Q736013,François Baroin,partner,Q291392,Michèle Laroque
France,Q736013,François Baroin,spouse,Q21503778,Valérie Broquisse
France,Q736013,François Baroin,spouse,Q291392,Michèle Laroque
France,Q737311,Arnaud Montebourg,partner,Q2870869,Audrey Pulvar
France,Q749029,Christian Estrosi,spouse,Q17625821,Dominique Estrosi Sassone
France,Q749029,Christian Estrosi,spouse,Q3218716,Laura Tenoudji
France,Q7711,Jean-Marc Ayrault,spouse,Q48993002,Brigitte Ayrault
France,Q784751,Pierre Lellouche,spouse,Q2851605,Anilore Banon
France,Q818118,Benoît Hamon,partner,Q28530558,Gabrielle Guallar
France,Q81923,Ségolène Royal,child,Q16783695,Julien Hollande
France,Q81923,Ségolène Royal,child,Q16783697,Flora Hollande
France,Q81923,Ségolène Royal,child,Q16783700,Thomas Hollande
France,Q81923,Ségolène Royal,child,Q16783701,Clémence Hollande
France,Q81923,Ségolène Royal,father,Q67143415,Jacques Royal
France,Q81923,Ségolène Royal,mother,Q67143681,Hélène Dehaye
France,Q81923,Ségolène Royal,partner,Q157,François Hollande
France,Q822809,Bernard de Faubournet de Montferrand,child,Q30117754,Raphaël de Mont­fer­rand
France,Q87116010,Pierre Cazeneuve,father,Q30417849,Jean-René Cazeneuve
France,Q87116010,Pierre Cazeneuve,sibling,Q105678668,Marguerite Cazeneuve
France,Q87324505,Catherine Daufès-Roux,father,Q94806292,Roger Roux
France,Q895873,Pierre Méhaignerie,father,Q2834594,Alexis Méhaignerie
France,Q92076483,Michel Mudry,father,Q2871330,Auguste Mudry
France,Q937175,Marc Dolez,father,Q19630245,Carlos Dolez
France,Q938263,Axel Poniatowski,father,Q3310623,Michel Poniatowski
France,Q938263,Axel Poniatowski,mother,Q114878148,Gilberte de Chavagnac
France,Q938263,Axel Poniatowski,sibling,Q3215951,Ladislas Poniatowski
France,Q938263,Axel Poniatowski,spouse,Q98246755,Anne Poniatowski
France,Q945181,Patrick Balkany,spouse,Q3154865,Isabelle Balkany
France,Q956428,Jean-François Lamour,spouse,Q8441585,Isabelle Spennato
France,Q960474,Marc-Philippe Daubresse,spouse,Q57202579,Brigitte Astruc-Daubresse
France,Q960643,Vincent Peillon,sibling,Q22247955,Antoine Peillon
France,Q960643,Vincent Peillon,spouse,Q84038534,Brigitte Sitbon
France,Q965109,Noël Mamère,sibling,Q3173348,Jean Mamère
France,Q97143904,Paul Fromonteil,spouse,Q97143907,Jeanne Fromonteil
France,Q976436,Patrick Ollier,spouse,Q58130,Michèle Alliot-Marie
France,Q981270,Serge Dassault,child,Q11984920,Thierry Dassault
France,Q981270,Serge Dassault,child,Q17434850,Marie-Hélène Habert
France,Q981270,Serge Dassault,child,Q3219157,Laurent Dassault
France,Q981270,Serge Dassault,child,Q3350961,Olivier Dassault
France,Q981270,Serge Dassault,father,Q160802,Marcel Dassault
France,Q981270,Serge Dassault,mother,Q106644584,Madeleine Dassault
France,Q981270,Serge Dassault,relative,Q317763,Darius Paul Dassault
France,Q981661,Jean-Marie Bockel,child,Q76508050,Pierre Bockel
France,Q984375,Laurent Wauquiez,mother,Q47495173,Éliane Wauquiez-Motte
France,Q984375,Laurent Wauquiez,spouse,Q47495141,Charlotte Wauquiez
France,Q98630485,Myriam Cau,sibling,Q95184582,Marie Cau
France,Q99188665,Nicolas de Bouillane de Lacoste,father,Q1559474,Jean-Noël de Bouillane de Lacoste
France,Q99193104,Charlotte Caubel,spouse,Q2833474,Alexandre Bompard
France,Q993184,Bruno Delaye,father,Q2131237,Raoul Delaye
France,Q993472,Bruno Le Maire,father,Q27490943,Maurice Le Maire
France,Q993472,Bruno Le Maire,mother,Q27490917,Viviane Fradin de Belâbre
France,Q993472,Bruno Le Maire,spouse,Q47520943,Pauline Le Maire
France,Q993611,Bruno Mégret,father,Q3159628,Jacques Mégret
France,Q993611,Bruno Mégret,spouse,Q1051012,Catherine Mégret
