catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Yemen,member of the House of Representatives,Abdul-Aziz Ahmed crew,Q16118177,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,عبد العزيز عبد الواحد علي الواحدي,Q16118316,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,عبد العزيز قاسم محمد الجنيد,Q16118333,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,محمد أحمد سعيد الزويدي,Q16118339,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,محمد أحمد محمد ورق,Q16118385,2003-04-27,,male,1969,,,
Yemen,member of the House of Representatives,Mohamed Ismail Ahmed Al-arhabi,Q16118457,2003-04-27,,male,1951,,,
Yemen,member of the House of Representatives,عبد القادر عبد الله الدعيس,Q16118471,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,عبد الكريم أحمد جدبان علي,Q16118550,2003-04-27,2013,male,1965-01-01,2013,,
Yemen,member of the House of Representatives,Abdelkrim Ahmed Yahya Al-sanini,Q16118557,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,Mohamed Al-haj Saleh Al-salhi,Q16118560,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,عبد الكريم شرف محسن شيبان,Q16118663,2003-04-27,,male,1960,,,
Yemen,member of the House of Representatives,عبد الكريم محسن حسين الأكوع,Q16118704,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,أحمد أحمد محسن العقاري,Q16118714,2003-04-27,,male,1950,,,
Yemen,member of the House of Representatives,عبد الكريم محمد مشعوف الأسلمي,Q16118718,2003-04-27,,male,1968,,,
Yemen,member of the House of Representatives,أحمد أحمد محسن النويرة,Q16118724,2003-04-27,,male,1967-07-17,,,
Yemen,member of the House of Representatives,Mansar Abdullah Yahya Mansar,Q16118749,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,عبد الله أحمد علي العديني,Q16118796,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,منصور عزيز حمود الزنداني,Q16118797,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,عبد الله أحمد محمد القحيزه,Q16118805,2003-04-27,,male,1951,,,
Yemen,member of the House of Representatives,منصور علي عبد الواحد الشهاري,Q16118806,2003-04-27,,male,1967,,,
Yemen,member of the House of Representatives,منصور علي عبده واصل,Q16118814,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,سعيد سالم سعد باحقيبة,Q16118821,2003-04-27,,male,1957-07-01,,,
Yemen,member of the House of Representatives,منصور علي يحيى الحنق,Q16118824,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,محمد أمين علي محسن باشا,Q16119017,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,عبد الله بن علي الغادر,Q16119026,2003-04-27,,male,1968-04-16,,,
Yemen,member of the House of Representatives,محمد بكير عمر صلاح,Q16119100,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,خالد صالح شائف الردفاني,Q16119139,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,Khaled abdilbari gillan,Q16119147,2003-04-27,,male,1973,,,
Yemen,member of the House of Representatives,عبد الله حسين عبد الله البشيري,Q16119148,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,Abdullah Hamoud Al-haj Al-katib,Q16119159,2003-04-27,,male,1969,,,
Yemen,member of the House of Representatives,Khaled Muhammed Kassem Al-Ansi,Q16119227,2003-04-27,,male,1968,,,
Yemen,member of the House of Representatives,مهدي صالح غالب الجعدي,Q16119231,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,Abdullah Abdullah Yahya Badr El Din,Q16119244,2003-04-27,,male,1960,,,
Yemen,member of the House of Representatives,مهدي علي عبد السلام عبد الله,Q16119245,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,خالد يحيى علي معصار,Q16119247,2003-04-27,,male,1965,,,
Yemen,member of the House of Representatives,عبد الله علي حسن معيلي,Q16119271,2003-04-27,2017-10-29,male,1958,2017-10-26,,
Yemen,member of the House of Representatives,أحمد حسن عبد الهادي باحويرث,Q16119275,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,عبد الله علي صالح الخلاقي,Q16119281,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,عبد الله محسن أحمد العجر,Q16119357,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,عبد الله محمد صالح المقطري,Q16119383,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,أحمد سعيد عبيد الصويل,Q16119389,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,Sultan al-Barakani,Q16119420,2003-04-27,,male,1956,,,Sultan al-Barakani
Yemen,member of the House of Representatives,أحمد سيف حاشد هاشم,Q16119426,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,سلطان العتواني,Q16119428,2003-04-27,,male,1952-01-01,,,
Yemen,member of the House of Representatives,محمد بن ناجي الشايف,Q16119486,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,Abdul-Malik Ahmed Hassan Al-wazir,Q16119504,2003-04-27,,male,1930,,,
Yemen,member of the House of Representatives,أحمد عباس أحمد قايد البرطي,Q16119505,2003-04-27,,male,1975,,,
Yemen,member of the House of Representatives,أحمد عبد الرب حسن الدخين,Q16119522,2003-04-27,,male,1958-07-21,,,
Yemen,member of the House of Representatives,أحمد عبد الرزاق الرقيحي,Q16119540,2003-04-27,,male,1929,,,
Yemen,member of the House of Representatives,عبد الملك عبد الله حسن القصوص,Q16119546,2003-04-27,,male,1963-09,,,
Yemen,member of the House of Representatives,أحمد عبد الله محمد العزاني,Q16119547,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,Mohamed Thabet Mohamed Al-asali,Q16119575,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,Abdul-Wahed Saeed Al-Makhlafi,Q16119627,2003-04-27,,male,1946,,,
Yemen,member of the House of Representatives,أحمد علي عبد الله السنيدار,Q16119633,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,عبد الواسع هائل سعيد انعم,Q16119653,2003-04-27,,male,1942-12-23,,,
Yemen,member of the House of Representatives,عبد الولي عبده حسن الجابري,Q16119660,2003-04-27,,male,1969,,,
Yemen,member of the House of Representatives,أحمد عيضة أحمد القرشي,Q16119718,2003-04-27,,male,1975,,,
Yemen,member of the House of Representatives,عبد الوهاب محمود عبد الحميد,Q16119723,2003-04-27,,male,1942-11-13,,,
Yemen,member of the House of Representatives,عبد الوهاب محمود علي معوضة,Q16119731,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,Abdulrabbo Ahmed Salem Al-amri,Q16119747,2003-04-27,,male,1954,,,
Yemen,member of the House of Representatives,أحمد محمد أحمد الضبيبي,Q16119812,2003-04-27,,male,1951,,,
Yemen,member of the House of Representatives,أحمد محمد إسماعيل النزيلي,Q16119825,2003-04-27,,male,1965,,,
Yemen,member of the House of Representatives,أحمد محمد حسين عبد الله الخولاني,Q16119892,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,Abdh Mohsen Mohamed mahdi,Q16119900,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,Mohammed Rashad Al-Alimi,Q16119908,2003-04-27,,male,1973,,,
Yemen,member of the House of Representatives,Abdu al-Hudhaifi,Q16119911,2003-04-27,,male,1954,,,Abdu al-Hudhaifi
Yemen,member of the House of Representatives,أحمد محمد عبد الله الأصبحي,Q16119920,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,عبده محمد ردمان رافع,Q16119922,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,Abdo Mohammed Abdullah Beshr,Q16119932,2003-04-27,,male,1968-01-01,,,
Yemen,member of the House of Representatives,أحمد محمد عبد الله رزق الزهيري,Q16119938,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,أحمد محمد عبد الله صوفان,Q16119943,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,عبده مهدي حسن العدله,Q16119948,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,أحمد محمد علي هارب الشمري,Q16119962,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,Suleiman Ali Ahmed elmohamady,Q16119968,2003-04-27,,male,1948,,,
Yemen,member of the House of Representatives,أحمد محمد يحيى قبوع,Q16119990,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,محمد سالم سعيد الجوهي,Q16120012,2003-04-27,2019-01-10,male,1961-01-01,2019-01-10,,
Yemen,member of the House of Representatives,أحمد ناصر محمد حسين شايع,Q16120025,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,أحمد هادي محمد الشقذه الصريمي,Q16120043,2003-04-27,,male,1939,,,
Yemen,member of the House of Representatives,Ahmed Yahya Al-haj Mohamed Ali,Q16120101,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,محمد سيف الشميري,Q16120138,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,Sheikh of all himyar Tribes,Q16120238,2003-04-27,,male,1946,,,
Yemen,member of the House of Representatives,محمد صالح علي البرعي,Q16120246,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,محمد صالح علي القباطي,Q16120256,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,Othman Hussein Fayed Majali,Q16120263,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,محمد صالح علي الناحية,Q16120268,2003-04-27,,male,1958-01-01,,,
Yemen,member of the House of Representatives,محمد صبار علي الجماعي,Q16120277,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,سنان عبد الولي حسين العجي,Q16120346,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,محمد عبد الإله محمد القاضي,Q16120421,2003-04-27,2015-01-09,male,1965,2015-01-09,,
Yemen,member of the House of Representatives,محمد عبد الحافظ جبران العيسائي,Q16120453,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,Adnan Ali sghaier schami,Q16120473,2003-04-27,,male,1975,,,
Yemen,member of the House of Representatives,Muhammed Abdullah Saeed Al-Jabri,Q16120624,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,Mohamed Abdul-Malik Ahmed Bin malek,Q16120649,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,Suhail Mohamed Abdul-Razzaq,Q16120650,2003-04-27,,male,1968-06-13,,,
Yemen,member of the House of Representatives,محمد عبد الولي النهمي,Q16120697,2003-04-27,,male,1969,,,
Yemen,member of the House of Representatives,محمد عبد الوهاب حسن الزبيري,Q16120705,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,محمد عبده سعيد انعم,Q16120720,2003-04-27,,male,1946,,,
Yemen,member of the House of Representatives,محمد علي أبو بكر المشهور,Q16120796,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,Mohamed Ali Bin yaser,Q16120837,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,محمد علي سالم الشدادي,Q16120852,2003-04-27,,male,1954,,,
Yemen,member of the House of Representatives,محمد علي صالح الحاشدي,Q16120872,2003-04-27,,male,1940-12-11,,,
Yemen,member of the House of Representatives,محمد علي قاسم قوارة,Q16120880,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,Azzam Abdullah sa'd salah,Q16120888,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,محمد علي محمد المقرني,Q16120889,2003-04-27,,male,1963,,,
Yemen,member of the House of Representatives,محمد علي يحيى مزريه,Q16120912,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,محمد قاسم محمد النقيب,Q16121067,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,ناجي أحمد عتيق الشيخ,Q16121094,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,ناجي صالح ناجي القوسي,Q16121123,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,Naji Mansour Ali rageh sa'd,Q16121142,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,محمد محمد أحمد الرزوم,Q16121202,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,Muhammed Muhammed Ahmed Mansour,Q16121218,2003-04-27,,male,1942-01-01,,,
Yemen,member of the House of Representatives,محمد محمد عبد الله شرده,Q16121255,2003-04-27,,male,1973,,,
Yemen,member of the House of Representatives,محمد مشلي زيد علي الرضي,Q16121322,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,محمد منصور صالح البكري,Q16121412,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,محمد مهدي عبد الله صالح الكويتي,Q16121419,2003-04-27,,male,1947,,,
Yemen,member of the House of Representatives,محمد ناصر الحزمي,Q16121455,2003-04-27,,male,1965,,,
Yemen,member of the House of Representatives,الخضر محمد ناصر العزاني,Q16121474,2003-04-27,,male,1960-05-05,,,
Yemen,member of the House of Representatives,محمد ناصر غانم شرفات الحميري,Q16121476,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,محمد نجيب أحمد سيف الحزمي,Q16121505,2003-04-27,,male,1955,,,
Yemen,member of the House of Representatives,محمد هاشم طاهر البطاح,Q16121556,2003-04-27,2021-04-22,male,1955,2021-04-22,,
Yemen,member of the House of Representatives,Amin Ali Alakimi,Q16121557,2003-04-27,,male,1959,,,Ameen Ali al-Akimi
Yemen,member of the House of Representatives,أمين محمد هزاع الصلوي,Q16121563,2003-04-27,,male,1968,,,
Yemen,member of the House of Representatives,محمد يحيى غالب الحاوري,Q16121658,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,أكرم عبد الله محمد عطية,Q16121659,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,Anssaf Ali Mayo,Q16121712,2003-04-27,,male,1959-10-02,,,
Yemen,member of the House of Representatives,ناصر عبده أحمد عرمان,Q16121873,2003-04-27,,male,1948,,,
Yemen,member of the House of Representatives,ناصر محمد علي باجيل,Q16121905,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,محمود قائد عوض سلمان الدباسي,Q16122060,2003-04-27,,male,1935,,,
Yemen,member of the House of Representatives,مختار صادق أمين أبو راس,Q16122209,2003-04-27,,male,1974,,,
Yemen,member of the House of Representatives,Nabil sadik Ali Mohsen pasha,Q16122334,2003-04-27,,male,1967,,,
Yemen,member of the House of Representatives,علي أحمد غبري درمش,Q16122483,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,Ali Ahmed Mohamed Al-worafi,Q16122492,2003-04-27,,male,1948,,,
Yemen,member of the House of Representatives,Ali Ahmad Nasser al-Dhahab,Q16122503,2003-04-27,2010-11-30,male,1957,2010-11-30,,Ali Ahmad Nasser al-Dhahab
Yemen,member of the House of Representatives,نجيب أحمد محمد الورقي,Q16122607,2003-04-27,,male,1972-09-26,,,
Yemen,member of the House of Representatives,علي بغوي عبد الله أصلع,Q16122716,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,أمين أحمد محمد قائد مخارش,Q16122902,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,Ali Hassan Ahmed gillan,Q16122930,2003-04-27,,male,1963,,,
Yemen,member of the House of Representatives,علي حسين سالم المنبهي,Q16122957,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,Ali Hussain Nasser Al-Ansi,Q16122975,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,علي سعيد علي القشيبي,Q16123053,2003-04-27,,male,1949,,,
Yemen,member of the House of Representatives,علي شائع محمد مثنى,Q16123080,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,نصر زيد أمين يحيى محيي الدين,Q16123097,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,علي صالح محمد صالح قعشة,Q16123113,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,علي عبد الله أحمد أبو حليقة,Q16123164,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,علي عبد المعطي أحمد الجنيد,Q16123188,2003-04-27,,male,1951,,,
Yemen,member of the House of Representatives,Ali Ali el-tayeb Hassan,Q16123209,2003-04-27,,male,1954,,,
Yemen,member of the House of Representatives,علي غالب عبد الله الكبودي,Q16123229,2003-04-27,,male,1965,,,
Yemen,member of the House of Representatives,علي فتيني يحيى محمد غلاب,Q16123244,2003-04-27,,male,1953,,,
Yemen,member of the House of Representatives,علي قائد سلطان الوافي,Q16123251,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,علي محمد أحمد الخبال,Q16123303,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,علي محمد أحمد المعمري,Q16123313,2003-04-27,,male,1964,,,
Yemen,member of the House of Representatives,علي محمد حسن الصعر,Q16123351,2003-04-27,,male,1958,,,
Yemen,member of the House of Representatives,علي محمد سالم عطية,Q16123359,2003-04-27,,male,1950,,,
Yemen,member of the House of Representatives,علي محمد غالب ردمان المخلافي,Q16123367,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,علي محمد قاصره الأهدل,Q16123375,2003-04-27,,male,1980,,,
Yemen,member of the House of Representatives,علي مسعد علي زيد اللهبي,Q16123420,2003-04-27,,male,1965,,,
Yemen,member of the House of Representatives,علي ناصر عايض السمحي,Q16123488,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,عمر صالح هندي دغسان,Q16123930,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,Omar Mohsen Abd El-Rahman Al-amoudi,Q16123983,2003-04-27,,male,1954-03-11,,,
Yemen,member of the House of Representatives,بسام علي حسن الشاطر,Q16123985,2003-04-27,,male,1973,,,
Yemen,member of the House of Representatives,شوقي القاضي,Q16124140,2003-04-27,,male,1962,,,
Yemen,member of the House of Representatives,شوقي عبد السلام شمسان,Q16124146,2003-04-27,,male,1961-02-01,,,
Yemen,member of the House of Representatives,إبراهيم أحمد صغير المزلم,Q16124249,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,إبراهيم شعيب محمد الفاشق,Q16124471,2003-04-27,,male,1975,,,
Yemen,member of the House of Representatives,Awadh Mohamed AL-Awlaki,Q16124550,2003-04-27,,male,1968-06-12,,,
Yemen,member of the House of Representatives,بكيل بن ناجي عبد الله الصوفي,Q16124615,2003-04-27,,male,1978,,,
Yemen,member of the House of Representatives,صادق علي عبد الله الضباب,Q16124656,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,صادق علي يحيى أبو يابس,Q16124663,2003-04-27,,male,1971,,,
Yemen,member of the House of Representatives,عيدروس نصر ناصر النقيب,Q16124717,2003-04-27,,male,1955-01-22,,,
Yemen,member of the House of Representatives,صالح أحمد علي التام,Q16124759,2003-04-27,,male,1950,,,
Yemen,member of the House of Representatives,Saleh Ismail Mohamed abou adel,Q16124774,2003-04-27,,male,1955-04-05,,,
Yemen,member of the House of Representatives,Rabeesh Wahban al-Ali,Q16124821,2003-04-27,2020-09-02,male,1962,2020-09-02,,
Yemen,member of the House of Representatives,Hashem Abdullah Hussain Al-Ahmar,Q16124826,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,Saleh Salem hadi Al-ameri,Q16124928,2003-04-27,,male,1959-05-01,,,
Yemen,member of the House of Representatives,Saleh Abdullah Ali Al-Sanabani,Q16124968,2003-04-27,2020-05-31,male,1957-04-03,2020-05-31,,
Yemen,member of the House of Representatives,صالح علي فريد البرهمي,Q16125005,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,صالح فريد العولقي,Q16125012,2003-04-27,,male,1945-01-01,,,
Yemen,member of the House of Representatives,هبة الله علي صغير شريم,Q16125027,2003-04-27,,male,1948,,,
Yemen,member of the House of Representatives,صالح قايد صالح الشرجي,Q16125033,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,صالح محمد عبود باعشر,Q16125052,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,إسحاق يحيى بلغيث القحم,Q16125102,2003-04-27,,male,1967,,,
Yemen,member of the House of Representatives,Ghālib ʻAbd al-Kāfī Qurashī,Q16125181,2003-04-27,,male,1947-01-01,,,
Yemen,member of the House of Representatives,إسماعيل عبد الرحمن محمد السماوي,Q16125291,2003-04-27,,male,1946,,,
Yemen,member of the House of Representatives,هزاع سعد مطهر المسوري,Q16125434,2003-04-27,,male,1973,,,
Yemen,member of the House of Representatives,رشاد لطف حميد ناصر الشعوري,Q16125499,2003-04-27,,male,1963,,,
Yemen,member of the House of Representatives,Salah al-Chanfara,Q16125841,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,فؤاد دحابه,Q16125936,2003-04-27,,male,1975,,,
Yemen,member of the House of Representatives,Fuad Obaid Saeed waked,Q16125959,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,فايز عبد الله حامس العوجري,Q16126424,2003-04-27,,male,1970,,,
Yemen,member of the House of Representatives,Fathi Tawfiq Abdulrahim,Q16126537,2003-04-27,,male,1970,,,Fathi Tawfiq Abdulrahim
Yemen,member of the House of Representatives,حزام ناجي مصلح فاضل,Q16126685,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,مطهر عبد الله أحمد الحجري,Q16127091,2003-04-27,,male,1967-09-29,,,
Yemen,member of the House of Representatives,أسامة محمد قاسم معوضة,Q16127144,2003-04-27,,male,1972,,,
Yemen,member of the House of Representatives,Hassan Abd El-Rahman börje,Q16127344,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,Hassan Abdh Saleh gide,Q16127391,2003-04-27,,male,1956,,,
Yemen,member of the House of Representatives,مبخوت مبارك مرعي,Q16127497,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,Hussain Hussein Ali Al-sawadi,Q16127616,2003-04-27,,male,1952,,,
Yemen,member of the House of Representatives,Hussain Abdullah Hussain al-Ahmar,Q16127688,2003-04-27,,male,1976,,,
Yemen,member of the House of Representatives,Zaid Ahmed Mohamed Taha,Q16127765,2003-04-27,,male,1948-03-02,,,
Yemen,member of the House of Representatives,Zaid Ali Hameed El-Shami,Q16127783,2003-04-27,,male,1953,,,
Yemen,member of the House of Representatives,Zaid Mohamed Mohammed abou Ali,Q16127793,2003-04-27,,male,1961,,,
Yemen,member of the House of Representatives,زيدان علي علي زيدان دهشوش,Q16127801,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,يحيى حسن يحيى نصار,Q16128087,2003-04-27,,male,1935-06-11,,,
Yemen,member of the House of Representatives,يحيى سهيل علي سهيل الحرجوج,Q16128115,2003-04-27,,male,1950,,,
Yemen,member of the House of Representatives,يحيى محمد علي المطري,Q16128147,2003-04-27,,male,1953,,,
Yemen,member of the House of Representatives,يحيى ناصر صالح الأسدي,Q16128151,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,يحيى يحيى القاضي,Q16128159,2003-04-27,,male,,,,
Yemen,member of the House of Representatives,سالم أحمد محمد عمر الجنيدي,Q16128181,2003-04-27,,male,1945,,,
Yemen,member of the House of Representatives,مفضل إسماعيل غالب الأبارة,Q16128186,2003-04-27,,male,1966,,,
Yemen,member of the House of Representatives,فيصل عبد الله هزاع الشوافي,Q16128204,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,فيصل ناصر محمد عريج,Q16128217,2003-04-27,,male,1969,,,
Yemen,member of the House of Representatives,سالم علي سالم عبد الله البيضي,Q16128229,2003-04-27,,male,1951,,,
Yemen,member of the House of Representatives,عبد الباري عبد الله دغيش,Q16128235,2003-04-27,,male,1959-03-19,,,
Yemen,member of the House of Representatives,عبد الجبار عوض سعيد عمر,Q16128266,2003-04-27,,male,1942-06-06,,,
Yemen,member of the House of Representatives,عبد الجليل جازم القباطي,Q16128274,2003-04-27,2019-05-28,male,1955-01-29,2019-05-28,,
Yemen,member of the House of Representatives,عبد الجليل ردمان أحمد قاسم,Q16128278,2003-04-27,,male,1942,,,
Yemen,member of the House of Representatives,عبد الجليل عبده ثابت,Q16128285,2003-04-27,,male,1944-02-21,,,
Yemen,member of the House of Representatives,عبد الحميد سيف البتراء,Q16128367,2003-04-27,,male,1957,,,
Yemen,member of the House of Representatives,جابر عبد الله غالب الوهباني,Q16297571,2003-04-27,,male,1960,,,
Yemen,member of the House of Representatives,جبران مجاهد يحيى أبو شوارب,Q16297574,2003-04-27,,male,1967-07-17,,,
Yemen,member of the House of Representatives,جعبل محمد طعيمان,Q16297575,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,حسن سود أحمد يحيى هفج,Q16297588,2003-04-27,,male,1960,,,
Yemen,member of the House of Representatives,Hassan Ali inan,Q16297590,2003-04-27,,male,1959,,,
Yemen,member of the House of Representatives,Hussain Hussein Hussain Khamis,Q16297593,2003-04-27,,male,1940,,,
Yemen,member of the House of Representatives,Himyar Abdullah al-Ahmar,Q16297599,2003-04-27,,male,1970,,,Himyar Abdullah al-Ahmar
Yemen,member of the House of Representatives,خالد مجود طه محمد الصعدي,Q16297602,2003-04-27,,male,1977,,,
