catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Cameroon,Minister of Sports,Narcisse Mouelle Kombi,Q17496989,2019-01-04,male,1962-05-06,,Narcisse MOUELLE KOMBI.JPG,Narcisse Mouelle Kombi
Cameroon,Minister of State Property and Land Tenure,Henri Eyebe Ayissi,Q58236,2019-01-04,male,1955-09-24,,Meeting Foreign Minister of Cameroon (6170457990) cropped.jpg,Henri Eyebe Ayissi
Cameroon,Minister of Territorial Administration,Paul Atanga Nji,Q56310280,2018-03-02,male,,,,
Cameroon,Minister of Tourism and Leisure,Bello Bouba Maigari,Q816014,2011-12-09,male,1947,,,Bello Bouba Maigari
Cameroon,Minister of Trade,Luc Magloire Atangana Mbarga,Q3277042,2004-12-08,male,1954,,"Luc Magloire Mbarga, ministre camerounais du Commerce à Yaoundé, le 17 septembre 2019 (cropped).jpg",Luc Magloire Atangana Mbarga
Cameroon,Minister of Transport,Ernest Ngalle Bibehe,Q109804077,2018-03-03,male,1962-03-09,,,
Cameroon,Minister of Womens Empowerment and the Family,Marie-Thérèse Abena Ondoa,Q23816332,2009-06-30,female,1942-08-10,,AbenaOndoua2.jpg,Marie-Thérèse Abena Ondoa
Cameroon,Minister of Youth Affairs and Civic Education,Mounouna Foutsou,Q24951288,2015-10-02,male,1967,,,
Cameroon,Director of the Prime Minister’s Cabinet,Balungeli Confiance Ebune,Q109804250,2019-01-17,male,1969-09-01,,,
Cameroon,Secretary General at The Presidency of The Republic,Ferdinand Ngoh Ngoh,Q64019739,2019-01-04,male,,,,
Cameroon,Secretary General at the Prime Minister's Office,Séraphin Magloire Fouda,Q7666054,2015-10-02,male,,,,Séraphin Magloire Fouda
Cameroon,President of the Senate,Marcel Niat Njifenji,Q13468200,2013-06-12,male,1934-10-26,,Marcel Niat Njifenji Senateur.jpg,Marcel Niat Njifenji
Cameroon,President of the National Assembly,Cavayé Yéguié Djibril,Q4160254,1992-03-31,male,1940,,CavayeYeguie.jpg,Cavayé Yéguié Djibril
Cameroon,Chief of Defence Staff,René Claude Meka,Q3426012,2001-09,male,1939-02-02,,Rene Claude Meka 2019.jpg,René Claude Meka
