catalog,id,name,relationship,relative,relativename
Argentina,Q6553522,Martín Lousteau,father,Q20015928,Guillermo Lousteau Heguy
Argentina,Q6553522,Martín Lousteau,spouse,Q858561,Carla Peterson
Argentina,Q66092475,Oscar Edmundo Nicolás Albrieu,father,Q18676761,Oscar Albrieu
Argentina,Q6700387,Luis Brandoni,spouse,Q6001878,Marta Bianchi
Argentina,Q6777833,Martín Sabbatella,spouse,Q47142291,Mónica Macha
Argentina,Q6782004,María Eugenia Vidal,spouse,Q21280633,Ramiro Tagliaferro
Argentina,Q68869954,Santiago Cafiero,father,Q6300652,Juan Pablo Cafiero
Argentina,Q721561,Jorge Taiana,father,Q5934429,Jorge Alberto Taiana
Argentina,Q72756276,Fabiola Yáñez,partner,Q2642828,Alberto Fernández
Argentina,Q75105745,Bettina Romero,father,Q6299395,Juan Carlos Romero
Argentina,Q75761706,Lisandro Bonelli,relative,Q941258,Ginés González García
Argentina,Q76824320,Alicia Aparicio,spouse,Q5982773,Luis Andreotti
Argentina,Q82396566,Jorge Leonardo Santiago,spouse,Q21564693,Fernanda Antonijevic
Argentina,Q9016431,Juliana Di Tullio,spouse,Q20994880,Juan Bontempo
Argentina,Q9022316,Lidia Elsa Satragno,spouse,Q6553424,Raúl Lavié
Argentina,Q9054826,Palito Ortega,child,Q2843557,Luis Ortega
Argentina,Q9054826,Palito Ortega,child,Q5954877,Julieta Ortega
Argentina,Q9054826,Palito Ortega,child,Q6112393,Rosario Ortega
Argentina,Q9054826,Palito Ortega,child,Q7442667,Sebastián Ortega
Argentina,Q9054826,Palito Ortega,child,Q8775259,Emanuel Ortega
Argentina,Q9054826,Palito Ortega,spouse,Q5852614,Evangelina Salazar
Argentina,Q962824,Carlos Juárez,spouse,Q6010792,Mercedes Aragonés de Juárez
